App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:44 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
203328,1,203811,1611204,203814,5,203811,1400000,
203413,1,203911,1611328,203930,10,203912,1400000,
203530,1,204011,1611328,204015,2,204012,1400000,
203614,1,204112,1611328,204130,5,204112,1400000,
203729,1,204212,1611328,204215,4,204212,1400000,
203814,1,204312,1611328,204331,7,204313,1400000,
203930,1,204412,1611328,204415,2,204413,1400000,
204015,1,204512,1611328,204531,7,204513,1400000,
204131,1,204613,1611336,204616,5,204613,1400000,
204215,1,204713,1611336,204731,7,204713,1400000,
204332,1,204813,1611336,204816,2,204814,1400000,
204415,1,204913,1611336,204932,3,204914,1400000,
204531,1,205014,1611336,205017,5,205014,1400000,
204616,1,205114,1611336,205133,7,205114,1400000,
204731,1,205214,1611336,205217,0,205214,1600000,
204816,1,205314,1611336,205333,5,205315,1400000,
204932,1,205415,1611336,205417,2,205415,1400000,
205017,1,205515,1611460,205534,3,205516,1400000,
205133,1,205615,1611460,205618,5,205616,1400000,
205217,1,205716,1611460,205734,7,205716,1400000,
205333,1,205816,1611460,205819,2,205816,1400000,
205418,1,205916,1611460,205932,13,205917,1600000,
205534,1,206017,1611460,206020,0,206017,1600000,
205619,1,206119,1611460,206137,9,206119,1400000,
205735,1,206218,1611460,206222,2,206219,1400000,
205819,1,206318,1611460,206338,3,206319,1400000,
205933,1,206419,1611460,206422,0,206419,1400000,
206020,1,206519,1611460,206537,5,206519,1400000,
206137,1,206619,1611468,206622,5,206620,1400000,
206222,1,206719,1611592,206737,5,206720,1400000,
206338,1,206820,1611592,206823,0,206820,1400000,
206422,1,206920,1611592,206938,3,206920,1400000,
206537,1,207020,1611592,207023,4,207021,1400000,
206622,1,207120,1611592,207139,9,207121,1400000,
206738,1,207220,1611592,207223,0,207221,1400000,
206823,1,207321,1611592,207339,8,207321,1400000,
206938,1,207421,1611592,207424,5,207421,1400000,
207024,1,207521,1611592,207539,3,207522,1400000,
207139,1,207621,1611592,207624,6,207622,1400000,
207224,1,207722,1611592,207740,7,207722,1400000,
207340,1,207822,1611592,207825,0,207822,1400000,
207424,1,207922,1611716,207941,12,207923,1400000,
207540,1,208023,1611716,208028,4,208024,1400000,
207625,1,208123,1611716,208141,11,208123,1400000,
207740,1,208223,1611716,208226,4,208224,1400000,
207825,1,208324,1611716,208342,5,208324,1400000,
207941,1,208424,1611716,208427,5,208425,1400000,
208029,1,208524,1611716,208542,5,208525,1400000,
208141,1,208624,1611724,208627,4,208625,1400000,
208227,1,208725,1611724,208743,3,208725,1400000,
208342,1,208825,1611724,208828,2,208825,1400000,
208427,1,208925,1611724,208943,7,208926,1400000,
208543,1,209029,1611724,209033,4,209029,1400000,
208628,1,209126,1611724,209144,5,209126,1400000,
208743,1,209226,1611724,209229,2,209226,1400000,
208828,1,209326,1611724,209344,7,209327,1400000,
208944,1,209427,1611724,209430,5,209427,1400000,
209033,1,209527,1611724,209545,5,209527,1400000,
209144,1,209627,1611724,209630,5,209628,1400000,
209229,1,209727,1611724,209745,5,209728,1400000,
209345,1,209828,1611724,209831,0,209828,1400000,
209430,1,209929,1611724,209956,13,209930,1400000,
209546,1,210028,1611724,210031,8,210029,1400000,
209631,1,210128,1611724,210147,5,210129,1400000,
209746,1,210229,1611724,210232,4,210229,1400000,
209831,1,210329,1611724,210351,3,210329,1400000,
209956,1,210429,1611724,210432,7,210430,1400000,
210032,1,210530,1611724,210548,3,210530,1400000,
210147,1,210630,1611732,210633,5,210631,1400000,
210232,1,210731,1611732,210749,3,210732,1400000,
210351,1,210831,1611732,210836,2,210833,1400000,
210433,1,210931,1611732,210951,7,210932,1400000,
210548,1,211031,1611732,211035,2,211032,1400000,
210634,1,211132,1611732,211150,5,211132,1400000,
210750,1,211232,1611732,211235,5,211232,1400000,
210837,1,211332,1611732,211351,7,211333,1400000,
210951,1,211432,1611732,211435,2,211433,1400000,
211035,1,211533,1611732,211551,5,211533,1400000,
211150,1,211633,1611732,211636,5,211633,1400000,
211236,1,211733,1611732,211752,3,211734,1400000,
211351,1,211833,1611856,211837,2,211834,1400000,
211436,1,211934,1611856,211952,9,211934,1400000,
211552,1,212034,1611856,212037,13,212034,1400000,
211636,1,212134,1611856,212152,8,212135,1400000,
211752,1,212235,1611856,212238,2,212235,1400000,
211837,1,212335,1611856,212354,1,212336,1400000,
211953,1,212435,1611856,212438,5,212436,1400000,
212037,1,212536,1611856,212554,5,212536,1400000,
212153,1,212636,1611864,212639,4,212636,1400000,
212238,1,212736,1611864,212755,5,212737,1400000,
212354,1,212836,1611864,212840,5,212837,1400000,
212439,1,212937,1611864,212955,5,212937,1400000,
212555,1,213037,1611864,213040,0,213037,1400000,
212640,1,213137,1611864,213156,7,213138,1400000,
212755,1,213237,1611988,213240,2,213238,1400000,
212840,1,213338,1611988,213356,7,213338,1400000,
212955,1,213438,1611988,213441,2,213438,1400000,
213040,1,213538,1611988,213557,7,213539,1400000,
213156,1,213638,1611956,213642,2,213639,1400000,
213241,1,213739,1611956,213757,7,213739,1400000,
213356,1,213839,1611956,213842,0,213839,1400000,
213441,1,213939,1611956,213957,7,213940,1400000,
213557,1,214039,1611956,214042,5,214040,1400000,
213642,1,214139,1611956,214158,5,214140,1400000,
213757,1,214240,1611956,214243,0,214240,1400000,
213842,1,214340,1611956,214359,7,214340,1400000,
213958,1,214440,1611956,214444,2,214441,1400000,
214042,1,214540,1611988,214559,3,214541,1400000,
214159,1,214641,1611996,214644,6,214641,1400000,
214243,1,214741,1611996,214763,12,214742,1400000,
214359,1,214841,1612492,214845,30,214842,1600000,
214444,1,214941,1613416,214970,32,214942,1600000,
214559,1,215043,1613680,215046,34,215044,1600000,
214644,1,215144,1614192,215171,20,215145,1400000,
214763,1,215249,1616000,215253,24,215250,1600000,
214846,1,215350,1619296,215393,29,215351,1600000,
214971,1,215450,1628364,215454,45,215450,1600000,
215047,1,215550,1629372,215582,38,215551,1600000,
215172,1,215651,1633464,215657,50,215652,1600000,
215253,1,215752,1637060,215802,48,215752,1600000,
215395,1,215851,1641028,215855,50,215852,1600000,
215454,1,215953,1644136,215977,38,215954,1600000,
215583,1,216053,1645128,216056,25,216053,1600000,
215657,1,216154,1645128,216184,25,216155,1600000,
215802,1,216255,1645904,216276,23,216255,1600000,
215855,1,216355,1645904,216379,19,216356,1400000,
215977,1,216455,1645904,216478,20,216456,1400000,
216056,1,216555,1645912,216576,16,216556,1400000,
216185,1,216656,1645960,216681,17,216656,1400000,
216277,1,216756,1645960,216778,12,216757,1400000,
216380,1,216857,1646084,216892,29,216858,1400000,
216479,1,216957,1646448,216968,41,216959,1400000,
216576,1,217077,1646448,217087,19,217078,1400000,
216681,1,217158,1646448,217182,27,217159,1400000,
216779,1,217258,1646696,217284,44,217259,1400000,
216893,1,217359,1647316,217392,57,217360,1600000,
216969,1,217461,1649052,217493,67,217463,1600000,
217088,1,217559,1649176,217583,45,217560,1600000,
217183,1,217660,1649208,217683,15,217660,1400000,
217284,1,217760,1649208,217783,19,217761,1400000,
217393,1,217861,1649208,217885,16,217861,1400000,
217493,1,217961,1649208,217968,23,217961,1400000,
217583,1,218076,1649208,218081,13,218077,1400000,
217683,1,218161,1649208,218183,12,218161,1400000,
217783,1,218261,1649208,218281,8,218262,1400000,
217886,1,218362,1649208,218382,8,218362,1400000,
217968,1,218462,1649208,218482,8,218462,1400000,
218082,1,218562,1649184,218582,8,218563,1400000,
218183,1,218664,1649088,218689,4,218664,1400000,
218281,1,218763,1649160,218783,17,218763,1400000,
218382,1,218863,1649160,218883,8,218863,1400000,
218482,1,218963,1649160,218968,11,218964,1400000,
218582,1,219080,1649160,219085,5,219080,1400000,
218689,1,219164,1649160,219184,7,219164,1400000,
218783,1,219264,1649160,219283,7,219265,1400000,
218883,1,219364,1649160,219385,4,219365,1400000,
218968,1,219465,1649160,219485,14,219465,1400000,
219085,1,219565,1649184,219587,12,219565,1400000,
219185,1,219666,1649316,219686,10,219666,1400000,
219284,1,219766,1649316,219799,15,219766,1400000,
219385,1,219866,1649316,219900,49,219866,1400000,
219485,1,219968,1649316,219974,48,219968,1400000,
219587,1,220093,1649316,220107,42,220094,1400000,
219686,1,220167,1649440,220205,58,220168,1400000,
219800,1,220268,1651672,220295,53,220268,1600000,
219901,1,220368,1651672,220400,39,220368,1400000,
219974,1,220468,1651672,220507,46,220470,1400000,
220107,1,220570,1652084,220602,51,220570,1400000,
220206,1,220670,1654316,220700,42,220672,1400000,
220296,1,220770,1654936,220793,46,220770,1600000,
220400,1,220870,1654936,220916,17,220871,1400000,
220508,1,220970,1654812,220975,63,220971,1400000,
220602,1,221090,1654936,221095,21,221090,1400000,
220700,1,221172,1654812,221199,21,221173,1400000,
220793,1,221272,1654812,221302,33,221273,1400000,
220917,1,221372,1654812,221395,24,221373,1400000,
220976,1,221472,1654812,221499,29,221473,1400000,
221096,1,221572,1654796,221593,11,221573,1400000,
221199,1,221673,1654796,221693,10,221673,1400000,
221302,1,221774,1654796,221795,6,221775,1400000,
221395,1,221873,1654796,221893,14,221874,1400000,
221499,1,221974,1654796,221979,9,221974,1400000,
221593,1,222089,1654796,222093,7,222089,1400000,
221693,1,222174,1654796,222196,15,222175,1400000,
221796,1,222274,1654796,222294,6,222275,1400000,
221894,1,222375,1654796,222395,7,222375,1400000,
221980,1,222476,1654796,222496,10,222477,1400000,
222094,1,222575,1654828,222596,6,222576,1400000,
222196,1,222675,1654796,222695,12,222676,1400000,
222295,1,222776,1654796,222795,8,222776,1400000,
222395,1,222876,1654796,222898,6,222876,1400000,
222497,1,222976,1654796,222981,7,222977,1400000,
222596,1,223091,1654796,223096,5,223092,1400000,
222696,1,223177,1654796,223196,5,223177,1400000,
222796,1,223277,1654796,223296,8,223277,1400000,
222898,1,223377,1654796,223397,8,223378,1400000,
222981,1,223477,1654796,223498,13,223478,1400000,
223096,1,223527,1654796,223549,13,223528,1400000,
223197,1,223628,1654804,223653,11,223628,1400000,
223297,1,223728,1654804,223747,12,223728,1400000,
223397,1,223828,1654804,223849,6,223829,1400000,
223498,1,223928,1654804,223934,12,223929,1400000,
223549,1,224044,1654904,224048,4,224044,1400000,
223653,1,224129,1654904,224150,9,224129,1400000,
223747,1,224229,1654904,224249,25,224230,1400000,
223849,1,224329,1654904,224350,8,224330,1400000,
223934,1,224430,1654904,224449,4,224430,1400000,
224049,1,224530,1654904,224550,6,224530,1400000,
224150,1,224630,1654920,224650,8,224631,1400000,
224250,1,224730,1654888,224757,10,224731,1400000,
224351,1,224831,1654888,224870,35,224832,1400000,
224449,1,224932,1654888,224940,49,224933,1400000,
224550,1,225057,1655012,225065,53,225058,1400000,
224650,1,225132,1655880,225166,61,225133,1600000,
224757,1,225232,1657244,225255,62,225233,1600000,
224870,1,225383,1658484,225416,44,225383,1600000,
224940,1,225484,1660448,225506,60,225484,1500000,
225065,1,225585,1661236,225608,53,225586,1600000,
225169,1,225685,1661112,225711,34,225685,1400000,
225255,1,225735,1661112,225762,18,225736,1400000,
225416,1,225835,1661112,225863,28,225836,1400000,
225507,1,225935,1661112,225941,17,225936,1400000,
225608,1,226053,1661112,226057,23,226053,1400000,
225712,1,226136,1661112,226156,7,226136,1400000,
225762,1,226236,1661112,226257,10,226237,1400000,
225864,1,226336,1661112,226359,17,226337,1400000,
225941,1,226437,1661112,226457,10,226437,1400000,
226058,1,226537,1661168,226557,8,226538,1400000,
226156,1,226638,1661120,226658,9,226638,1400000,
226257,1,226738,1661120,226758,9,226738,1400000,
226359,1,226838,1661120,226862,8,226838,1400000,
226458,1,226938,1660872,226943,12,226939,1400000,
226558,1,227054,1660872,227059,6,227054,1400000,
226658,1,227139,1660872,227158,7,227139,1400000,
226759,1,227239,1660872,227258,7,227239,1400000,
226862,1,227339,1660872,227359,6,227340,1400000,
226943,1,227439,1660996,227459,10,227440,1400000,
227059,1,227540,1661012,227559,4,227540,1400000,
227158,1,227640,1660972,227659,10,227640,1400000,
227259,1,227740,1661096,227760,6,227741,1400000,
227359,1,227840,1661096,227860,8,227841,1400000,
227459,1,227941,1661096,227946,4,227941,1400000,
227560,1,228072,1661096,228078,28,228072,1400000,
227660,1,228173,1661096,228206,38,228173,1600000,
227761,1,228273,1661220,228302,49,228274,1400000,
227861,1,228375,1662212,228403,56,228375,1600000,
227946,1,228475,1663452,228505,49,228475,1600000,
228078,1,228575,1663516,228607,39,228576,1600000,
228207,1,228676,1663484,228712,39,228676,1400000,
228302,1,228777,1663484,228811,45,228778,1400000,
228404,1,228877,1663608,228906,46,228878,1400000,
228505,1,228978,1663608,228988,38,228978,1400000,
228607,1,229097,1663608,229104,48,229098,1400000,
228712,1,229182,1663608,229208,26,229182,1400000,
228812,1,229281,1663732,229305,24,229282,1400000,
228906,1,229381,1663732,229405,17,229382,1400000,
228988,1,229484,1663732,229507,18,229484,1400000,
229104,1,229584,1663732,229609,24,229585,1400000,
229208,1,229684,1663732,229705,9,229685,1400000,
229305,1,229784,1663732,229805,10,229785,1400000,
229405,1,229885,1663732,229905,8,229885,1400000,
229507,1,229985,1663732,229991,8,229986,1400000,
229609,1,230101,1663732,230106,12,230101,1400000,
229705,1,230186,1663732,230207,2,230186,1400000,
229806,1,230286,1663732,230306,11,230286,1400000,
229906,1,230386,1663856,230409,17,230387,1400000,
229991,1,230489,1663856,230511,17,230489,1400000,
230106,1,230589,1663840,230611,8,230590,1400000,
230207,1,230689,1663840,230709,9,230690,1400000,
230307,1,230790,1663840,230810,6,230790,1400000,
230409,1,230890,1663840,230909,9,230890,1400000,
230511,1,230992,1663716,230997,6,230993,1400000,
230611,1,231107,1663716,231112,5,231108,1400000,
230709,1,231193,1663716,231216,7,231193,1400000,
230810,1,231293,1663716,231321,20,231293,1400000,
230910,1,231395,1663592,231436,47,231397,1600000,
230998,1,231494,1663592,231527,62,231495,1600000,
231112,1,231594,1666220,231630,57,231595,1600000,
231216,1,231695,1666716,231731,63,231696,1500000,
231321,1,231795,1666716,231830,55,231796,1600000,
231436,1,231896,1669444,231923,56,231896,1600000,
231527,1,231997,1671180,232005,60,231999,1600000,
231632,1,232123,1673412,232131,62,232124,1600000,
231732,1,232198,1673412,232233,43,232199,1400000,
231830,1,232297,1673536,232321,42,232297,1400000,
231924,1,232397,1673288,232418,22,232397,1400000,
232005,1,232497,1673288,232519,19,232498,1400000,
232131,1,232598,1673156,232618,12,232598,1400000,
232233,1,232698,1673156,232718,10,232698,1400000,
232321,1,232798,1673156,232817,4,232798,1400000,
232418,1,232898,1673156,232918,9,232899,1400000,
232519,1,232999,1673156,233004,4,233000,1400000,
232618,1,233114,1673280,233119,11,233114,1400000,
232718,1,233199,1673280,233219,5,233200,1400000,
232818,1,233299,1673404,233319,4,233300,1400000,
232918,1,233399,1673404,233420,8,233400,1400000,
233005,1,233500,1673404,233520,8,233500,1400000,
233119,1,233600,1673420,233620,7,233600,1400000,
233220,1,233700,1673396,233720,8,233701,1400000,
233319,1,233800,1673396,233821,6,233801,1400000,
233420,1,233901,1673396,233921,4,233901,1400000,
233520,1,234001,1673396,234006,8,234001,1400000,
233621,1,234117,1673396,234122,7,234117,1400000,
233720,1,234202,1673396,234222,4,234202,1400000,
233821,1,234302,1673396,234322,6,234302,1400000,
233921,1,234402,1673396,234424,6,234403,1400000,
234007,1,234502,1673396,234522,12,234503,1400000,
234122,1,234603,1673528,234622,6,234603,1400000,
234222,1,234703,1673528,234723,11,234703,1400000,
234323,1,234803,1673528,234823,10,234804,1400000,
234424,1,234904,1673528,234936,12,234904,1400000,
234523,1,234954,1673528,234963,51,234954,1400000,
234623,1,235076,1673528,235084,41,235077,1400000,
234723,1,235155,1673528,235189,43,235157,1400000,
234824,1,235255,1673528,235286,41,235256,1400000,
234936,1,235356,1673404,235386,35,235356,1400000,
234964,1,235456,1673404,235490,42,235456,1400000,
235084,1,235556,1673180,235592,41,235556,1400000,
235190,1,235657,1673560,235683,29,235657,1400000,
235286,1,235757,1674056,235780,13,235757,1400000,
235387,1,235857,1674056,235880,33,235857,1400000,
235490,1,235957,1674056,235963,15,235958,1400000,
235592,1,236075,1674056,236081,19,236075,1400000,
235683,1,236158,1674056,236177,10,236158,1400000,
235780,1,236258,1674056,236279,9,236259,1400000,
235880,1,236358,1674056,236379,12,236359,1400000,
235964,1,236460,1674056,236482,13,236460,1400000,
236081,1,236559,1674104,236581,12,236560,1400000,
236178,1,236659,1674164,236677,12,236660,1600000,
236279,1,236759,1674164,236779,4,236760,1400000,
236380,1,236860,1674288,236883,4,236861,1400000,
236482,1,236960,1674288,236969,26,236961,1600000,
236581,1,237089,1674660,237096,43,237090,1400000,
236677,1,237161,1675156,237192,43,237162,1600000,
236780,1,237262,1675280,237301,41,237262,1600000,
236884,1,237362,1676272,237395,57,237363,1600000,
236969,1,237463,1676272,237502,55,237464,1400000,
237097,1,237564,1676560,237596,51,237565,1400000,
237192,1,237665,1678024,237697,54,237665,1600000,
237301,1,237765,1678520,237802,45,237766,1600000,
237396,1,237865,1678520,237898,50,237866,1600000,
237502,1,237966,1678520,237972,59,237966,1600000,
237596,1,238092,1678520,238100,46,238093,1400000,
237698,1,238167,1678520,238190,20,238167,1400000,
237802,1,238267,1678644,238290,15,238267,1400000,
237898,1,238367,1678768,238389,23,238368,1400000,
237972,1,238467,1678768,238488,11,238468,1400000,
238101,1,238567,1678644,238588,30,238568,1400000,
238191,1,238668,1678636,238687,6,238668,1400000,
238291,1,238768,1678636,238788,4,238768,1400000,
238390,1,238868,1678636,238886,8,238868,1600000,
238489,1,238968,1678636,238973,4,238969,1400000,
238588,1,239084,1678636,239088,10,239084,1400000,
238688,1,239169,1678636,239188,5,239169,1400000,
238788,1,239269,1678636,239291,5,239270,1400000,
238886,1,239369,1678760,239387,5,239369,1600000,
238973,1,239469,1678760,239489,8,239470,1400000,
239088,1,239570,1678760,239589,9,239570,1400000,
239189,1,239670,1678876,239692,7,239670,1600000,
239291,1,239771,1679248,239807,28,239771,1400000,
239387,1,239871,1680092,239903,40,239872,1400000,
239489,1,239971,1680092,239979,48,239971,1400000,
239589,1,240094,1680092,240103,41,240095,1400000,
239692,1,240172,1680092,240200,30,240173,1400000,
239808,1,240272,1680092,240303,44,240273,1400000,
239903,1,240373,1680092,240405,43,240374,1400000,
239981,1,240473,1680092,240503,34,240474,1400000,
240104,1,240574,1681628,240599,45,240575,1600000,
240201,1,240674,1681876,240710,26,240675,1400000,
240303,1,240775,1681628,240799,32,240776,1400000,
240405,1,240875,1681628,240900,18,240876,1400000,
240504,1,240976,1681728,240984,18,240977,1400000,
240599,1,241091,1681728,241097,8,241092,1400000,
240710,1,241177,1681728,241198,7,241177,1400000,
240800,1,241277,1681728,241297,6,241277,1400000,
240901,1,241377,1681728,241397,13,241378,1400000,
240984,1,241477,1681728,241497,6,241478,1400000,
241097,1,241578,1681752,241598,4,241578,1400000,
241198,1,241678,1681728,241699,5,241678,1400000,
241297,1,241778,1681860,241798,11,241779,1400000,
241397,1,241878,1681860,241898,6,241879,1400000,
241498,1,241978,1681860,241983,8,241979,1400000,
241598,1,242094,1681860,242099,8,242094,1400000,
241699,1,242179,1681860,242199,6,242179,1400000,
241798,1,242279,1681860,242299,9,242280,1400000,
241898,1,242379,1681860,242399,6,242380,1400000,
241983,1,242480,1681736,242499,11,242480,1400000,
242099,1,242580,1681612,242604,8,242581,1400000,
242199,1,242680,1681612,242701,18,242681,1400000,
242299,1,242781,1681612,242801,6,242781,1400000,
242399,1,242881,1681612,242901,7,242882,1400000,
242499,1,242982,1681612,242989,10,242982,1400000,
242605,1,243104,1681612,243111,25,243105,1400000,
242701,1,243182,1681612,243228,33,243183,1400000,
242801,1,243283,1681612,243316,48,243284,1400000,
242901,1,243383,1681736,243419,42,243384,1400000,
242989,1,243484,1681960,243510,43,243485,1400000,
243112,1,243586,1681272,243618,46,243587,1400000,
243228,1,243686,1681148,243717,36,243687,1400000,
243316,1,243785,1681272,243820,43,243788,1400000,
243419,1,243886,1681272,243910,24,243886,1400000,
243510,1,243986,1681272,243991,28,243986,1400000,
243619,1,244103,1681644,244108,49,244103,1600000,
243718,1,244187,1681892,244220,28,244188,1400000,
243821,1,244287,1682040,244309,38,244287,1400000,
243911,1,244387,1681768,244419,19,244388,1400000,
243992,1,244487,1681768,244514,18,244488,1400000,
244109,1,244588,1681892,244607,16,244588,1400000,
244220,1,244688,1681892,244708,13,244688,1400000,
244310,1,244788,1681892,244808,5,244789,1400000,
244419,1,244891,1681892,244914,10,244892,1400000,
244514,1,244989,1681992,245000,19,244989,1400000,
244608,1,245120,1682116,245132,46,245122,1400000,
244708,1,245190,1682116,245221,41,245191,1400000,
244808,1,245293,1681868,245331,47,245294,1400000,
244914,1,245391,1681768,245421,43,245392,1400000,
245002,1,245492,1681900,245522,41,245492,1400000,
245133,1,245591,1682248,245613,55,245592,1600000,
245222,1,245692,1681744,245716,36,245692,1400000,
245332,1,245792,1681620,245815,21,245793,1400000,
245421,1,245892,1681744,245917,19,245893,1400000,
245523,1,245993,1681868,246001,18,245994,1400000,
245613,1,246113,1681992,246121,18,246114,1400000,
245717,1,246194,1681992,246214,6,246194,1400000,
245815,1,246294,1681992,246314,7,246295,1400000,
245918,1,246395,1681992,246415,8,246395,1400000,
246001,1,246495,1681992,246517,10,246497,1400000,
246121,1,246595,1682000,246615,5,246596,1400000,
246214,1,246695,1682000,246716,18,246696,1400000,
246315,1,246796,1682000,246815,2,246796,1400000,
246415,1,246897,1681872,246925,9,246898,1400000,
246517,1,246996,1682124,247001,7,246996,1400000,
246615,1,247112,1682124,247117,7,247113,1400000,
246717,1,247197,1682124,247217,2,247198,1400000,
246815,1,247297,1682124,247317,5,247298,1400000,
246925,1,247398,1682124,247417,11,247398,1400000,
247001,1,247498,1682124,247517,8,247498,1400000,
247117,1,247598,1682132,247618,8,247599,1400000,
247217,1,247698,1682132,247718,7,247699,1400000,
247317,1,247799,1682132,247821,7,247800,1400000,
247418,1,247899,1682132,247919,14,247900,1400000,
247518,1,247999,1682132,248004,5,248000,1400000,
247618,1,248114,1682132,248119,11,248115,1400000,
247719,1,248200,1682132,248220,2,248200,1400000,
247821,1,248300,1682132,248320,8,248300,1400000,
247919,1,248401,1682132,248420,8,248401,1400000,
248004,1,248501,1682132,248521,8,248501,1400000,
248119,1,248602,1682132,248633,8,248603,1400000,
248220,1,248701,1682256,248722,7,248702,1400000,
248320,1,248802,1682256,248821,14,248802,1400000,
248421,1,248902,1682140,248921,4,248902,1400000,
248521,1,249002,1682140,249007,10,249003,1400000,
248633,1,249117,1682140,249122,8,249118,1400000,
248722,1,249203,1682140,249222,2,249203,1400000,
248822,1,249303,1682140,249323,6,249303,1400000,
248922,1,249404,1682140,249430,4,249408,1400000,
249007,1,249505,1682264,249527,10,249506,1400000,
249122,1,249605,1682264,249625,9,249606,1400000,
249222,1,249706,1682264,249725,6,249706,1400000,
249323,1,249806,1682264,249825,7,249806,1400000,
249430,1,249906,1682264,249926,8,249907,1400000,
249527,1,250006,1682264,250011,9,250007,1400000,
249625,1,250121,1682264,250126,8,250122,1400000,
249725,1,250207,1682264,250229,2,250207,1400000,
249826,1,250307,1682272,250327,11,250307,1400000,
249926,1,250407,1682272,250427,6,250408,1400000,
250011,1,250507,1682272,250535,10,250508,1400000,
250126,1,250608,1682148,250640,29,250608,1400000,
250229,1,250709,1681920,250750,46,250710,1400000,
250327,1,250809,1682504,250845,48,250810,1600000,
250427,1,250910,1683000,250939,52,250911,1600000,
250535,1,251012,1683156,251022,42,251013,1400000,
250640,1,251133,1683280,251142,41,251134,1400000,
250750,1,251211,1683280,251246,38,251211,1400000,
250845,1,251311,1683280,251343,47,251312,1400000,
250940,1,251411,1683280,251435,23,251412,1400000,
251023,1,251512,1683528,251537,25,251512,1400000,
251142,1,251612,1683536,251637,21,251612,1400000,
251246,1,251712,1683536,251734,14,251713,1400000,
251343,1,251813,1683536,251835,18,251813,1400000,
251436,1,251913,1683536,251936,16,251913,1400000,
251537,1,252013,1683536,252019,10,252013,1400000,
251637,1,252128,1683660,252134,13,252129,1400000,
251735,1,252213,1683660,252235,2,252214,1400000,
251835,1,252315,1683660,252336,7,252316,1400000,
251936,1,252415,1683660,252433,12,252415,1600000,
252019,1,252515,1683660,252542,8,252516,1400000,
252134,1,252617,1683636,252637,39,252618,1400000,
252235,1,252717,1683636,252737,10,252718,1400000,
252336,1,252818,1683636,252840,16,252818,1400000,
252434,1,252918,1683644,252938,19,252919,1400000,
252543,1,253018,1683768,253024,12,253019,1400000,
252637,1,253135,1683768,253140,8,253135,1400000,
252737,1,253219,1683768,253239,9,253219,1400000,
252840,1,253319,1683768,253339,9,253320,1400000,
252938,1,253419,1683768,253439,8,253420,1400000,
253025,1,253520,1683768,253539,6,253520,1400000,
253140,1,253620,1683768,253639,36,253620,1400000,
253240,1,253720,1683768,253739,14,253720,1400000,
253339,1,253820,1683768,253840,6,253821,1400000,
253439,1,253920,1683768,253943,8,253922,1400000,
253539,1,254021,1683768,254025,9,254021,1600000,
253640,1,254136,1683768,254141,7,254136,1400000,
253740,1,254221,1683768,254241,2,254222,1400000,
253840,1,254321,1683768,254341,8,254322,1400000,
253943,1,254422,1683768,254442,5,254422,1400000,
254025,1,254522,1683768,254542,9,254522,1400000,
254141,1,254622,1683768,254642,6,254623,1400000,
254241,1,254722,1683768,254743,6,254723,1400000,
254341,1,254823,1683768,254844,8,254823,1400000,
254442,1,254923,1683768,254943,15,254923,1400000,
254542,1,255023,1683768,255028,10,255024,1400000,
254643,1,255139,1683768,255144,7,255140,1400000,
254743,1,255224,1683768,255244,2,255224,1400000,
254844,1,255324,1683768,255344,10,255324,1400000,
254943,1,255424,1683768,255444,9,255425,1400000,
255029,1,255524,1683892,255544,6,255525,1400000,
255145,1,255633,1683900,255661,6,255634,1400000,
255244,1,255733,1683900,255754,37,255734,1400000,
255344,1,255834,1683900,255855,10,255835,1400000,
255444,1,255934,1683900,255954,8,255935,1400000,
255545,1,256035,1683900,256039,4,256035,1400000,
255662,1,256150,1683900,256155,7,256151,1400000,
255754,1,256235,1683900,256256,2,256236,1400000,
255855,1,256335,1683900,256355,10,256336,1400000,
255954,1,256436,1683900,256455,8,256436,1400000,
256039,1,256536,1683900,256556,4,256536,1400000,
256155,1,256636,1683900,256656,8,256637,1400000,
256256,1,256737,1683900,256757,10,256737,1400000,
256356,1,256837,1683900,256858,8,256837,1400000,
256456,1,256937,1683900,256967,16,256938,1400000,
256556,1,257038,1684180,257047,37,257039,1400000,
256656,1,257161,1684424,257174,42,257162,1400000,
256757,1,257239,1684424,257269,35,257240,1400000,
256858,1,257342,1684424,257388,45,257342,1400000,
256968,1,257442,1684672,257474,33,257443,1400000,
257048,1,257542,1684676,257573,36,257543,1400000,
257174,1,257646,1684552,257678,34,257647,1400000,
257269,1,257743,1684676,257768,46,257744,1600000,
257388,1,257844,1684916,257866,36,257844,1600000,
257474,1,257944,1685040,257967,24,257944,1400000,
257574,1,258044,1685040,258051,18,258045,1400000,
257678,1,258162,1685040,258170,17,258163,1400000,
257768,1,258245,1685040,258267,10,258245,1400000,
257866,1,258345,1685040,258365,14,258345,1400000,
257968,1,258445,1685040,258465,6,258445,1400000,
258051,1,258545,1685040,258566,4,258546,1400000,
258171,1,258646,1685008,258666,13,258646,1400000,
258268,1,258746,1685008,258768,4,258746,1400000,
258365,1,258846,1685008,258870,18,258847,1400000,
258465,1,258948,1685008,258984,43,258948,1600000,
258567,1,259047,1684808,259055,49,259048,1400000,
258666,1,259171,1684808,259179,32,259174,1400000,
258768,1,259248,1684808,259292,33,259248,1400000,
