App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 11:19:26 PM","57 min 7 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
41310,1,41407,1685236,41410,2,41408,1400000,
41411,1,41508,1685236,41510,3,41508,1400000,
41511,1,41608,1685236,41611,4,41608,1400000,
41612,1,41708,1685236,41711,0,41709,1400000,
41712,1,41809,1685236,41812,2,41809,1400000,
41812,1,41909,1685236,41912,0,41909,1400000,
41912,1,42010,1685952,42013,18,42010,1400000,
42013,1,42110,1685812,42113,19,42111,1600000,
42113,1,42211,1687868,42214,10,42211,1600000,
42214,1,42311,1688984,42314,5,42312,1600000,
42315,1,42412,1690108,42415,20,42412,1500000,
42415,1,42512,1690108,42515,2,42513,1400000,
42515,1,42612,1685440,42615,9,42613,1600000,
42618,1,42712,1685440,42715,7,42713,1600000,
42716,1,42813,1685440,42816,8,42814,1400000,
42816,1,42913,1685384,42916,4,42914,1400000,
42917,1,43014,1685384,43017,6,43014,1400000,
43017,1,43114,1685384,43118,6,43114,1400000,
43118,1,43214,1685360,43217,6,43215,1400000,
43218,1,43314,1685360,43317,4,43315,1400000,
43317,1,43415,1685360,43423,11,43416,1400000,
43423,1,43515,1685360,43520,2,43515,1400000,
43520,1,43615,1685360,43622,10,43616,1400000,
43622,1,43715,1685360,43718,7,43716,1400000,
43719,1,43816,1685360,43820,4,43816,1400000,
43820,1,43916,1685360,43919,3,43916,1400000,
43919,1,44018,1685360,44022,4,44018,1400000,
44022,1,44118,1685360,44122,9,44118,1600000,
44122,1,44218,1685360,44223,4,44218,1400000,
44224,1,44318,1685360,44321,6,44318,1400000,
44321,1,44418,1685360,44421,0,44419,1400000,
44422,1,44518,1685360,44521,12,44519,1600000,
44521,1,44619,1685212,44623,0,44619,1400000,
44623,1,44719,1685212,44722,6,44719,1400000,
44722,1,44819,1685284,44823,4,44820,1400000,
44823,1,44920,1686036,44924,9,44920,1600000,
44924,1,45020,1685672,45024,26,45021,1400000,
45025,1,45121,1688092,45125,34,45121,1600000,
45125,1,45220,1689480,45227,30,45222,1600000,
45227,1,45321,1690232,45323,13,45321,1600000,
45323,1,45421,1690232,45424,4,45421,1400000,
45424,1,45522,1685508,45525,4,45523,1400000,
45526,1,45623,1685508,45626,4,45623,1400000,
45626,1,45723,1685508,45726,9,45723,1400000,
45726,1,45823,1685508,45827,4,45824,1400000,
45827,1,45923,1685508,45927,4,45924,1400000,
45927,1,46024,1685508,46027,5,46024,1400000,
46028,1,46124,1685508,46128,4,46124,1400000,
46128,1,46224,1685476,46227,1,46225,1400000,
46227,1,46324,1685360,46328,2,46325,1400000,
46328,1,46425,1685360,46428,4,46425,1400000,
46428,1,46525,1685360,46528,11,46526,1400000,
46528,1,46626,1685360,46629,4,46626,1600000,
46629,1,46726,1685360,46729,0,46726,1400000,
46729,1,46826,1685360,46829,2,46826,1400000,
46829,1,46926,1685360,46929,14,46927,1400000,
46929,1,47026,1685360,47030,0,47027,1400000,
47030,1,47127,1685432,47130,8,47128,1400000,
47130,1,47227,1685384,47230,10,47227,1400000,
47230,1,47327,1685368,47330,2,47328,1400000,
47330,1,47427,1685368,47430,2,47428,1400000,
47430,1,47528,1685368,47530,2,47528,1400000,
47531,1,47628,1685368,47631,1,47629,1400000,
47631,1,47731,1685572,47738,4,47732,1400000,
47739,1,47836,1685348,47839,7,47837,1600000,
47840,1,47937,1686092,47943,28,47937,1400000,
47947,1,48037,1688116,48040,27,48037,1600000,
48040,1,48137,1689728,48146,32,48138,1600000,
48146,1,48237,1690124,48241,13,48238,1400000,
48241,1,48338,1690124,48346,4,48338,1400000,
48346,1,48438,1685060,48441,6,48438,1400000,
48442,1,48538,1685184,48543,7,48539,1400000,
48543,1,48639,1685184,48642,11,48639,1400000,
48642,1,48739,1685184,48745,0,48739,1400000,
48745,1,48839,1685184,48844,6,48839,1400000,
