App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
43347,0,43544,1656564,43544,0,43648,1,
43447,0,43645,1656688,43644,0,43748,1,
43548,0,43745,1656688,43744,0,43849,5,
43648,0,43845,1656920,43845,0,43949,1,
43748,0,43946,1656920,43945,0,44049,5,
43849,0,44046,1656920,44045,0,44149,1,
43949,0,44146,1657092,44145,0,44250,2,
44049,0,44246,1657076,44246,0,44350,3,
44150,0,44347,1657076,44346,0,44450,1,
44250,0,44447,1657076,44446,0,44551,2,
44351,0,44548,1657200,44547,0,44651,2,
44451,0,44648,1657200,44647,0,44751,3,
44552,0,44748,1657200,44747,0,44851,3,
44651,0,44848,1657200,44847,0,44952,2,
44751,0,44949,1657200,44948,0,45052,1,
44852,0,45049,1657200,45048,0,45152,1,
44952,0,45149,1657216,45149,0,45253,1,
45052,0,45249,1657216,45249,0,45353,1,
45153,0,45350,1657216,45349,0,45453,1,
45253,0,45450,1657216,45449,0,45553,0,
45353,0,45550,1657216,45550,0,45654,1,
45453,0,45651,1657216,45650,0,45755,0,
45553,0,45751,1657216,45750,0,45853,3,
45654,0,45851,1655612,45851,0,45953,2,
45755,0,45951,1655532,45951,0,46053,4,
45853,0,46051,1655628,46051,0,46162,0,
45953,0,46154,1655620,46152,0,46266,1,
46053,0,46256,1655620,46254,0,46370,1,
46163,0,46360,1655620,46356,0,46474,1,
46267,0,46459,1655620,46457,0,46557,7,
46371,0,46555,1655740,46555,0,46657,2,
46476,0,46655,1655740,46655,0,46771,4,
46557,0,46762,1655740,46759,0,46874,1,
46657,0,46862,1655740,46860,0,46959,8,
46772,0,46958,1658424,46957,0,47061,13,
46875,0,47058,1643548,47057,0,47161,2,
46959,0,47158,1643548,47158,0,47261,1,
47061,0,47258,1643548,47258,0,47361,0,
47161,0,47359,1643316,47358,0,47477,1,
47261,0,47464,1642356,47460,0,47578,1,
47361,0,47566,1642316,47562,0,47676,1,
47478,0,47664,1642316,47662,0,47762,5,
47579,0,47761,1642316,47760,0,47863,0,
47679,0,47861,1642316,47861,0,47978,3,
47763,0,47965,1642316,47963,0,48080,1,
47863,0,48067,1642316,48064,0,48200,1,
47979,0,48184,1642300,48168,0,48265,5,
48081,0,48263,1642300,48263,0,48365,2,
48203,0,48363,1642424,48363,0,48474,3,
48265,0,48467,1642548,48465,0,48592,1,
48365,0,48576,1642548,48566,0,48666,5,
48475,0,48665,1642672,48664,0,48766,0,
48597,0,48765,1642796,48764,0,48888,5,
48666,0,48875,1642912,48873,0,48968,12,
48767,0,48966,1643104,48965,0,49068,25,
48889,0,49066,1643960,49066,0,49169,18,
48968,0,49166,1644472,49166,0,49269,23,
49068,0,49267,1644844,49266,0,49377,27,
49169,0,49370,1645464,49367,0,49472,26,
49269,0,49468,1645588,49468,0,49572,27,
49378,0,49569,1646984,49568,0,49672,23,
49472,0,49668,1648220,49668,0,49772,17,
49572,0,49768,1648472,49768,0,49872,5,
49673,0,49869,1645816,49868,0,49974,7,
49717,1,49970,1646056,49969,0,50073,6,
49772,1,50070,1645900,50069,0,50175,10,
49872,1,50170,1645900,50169,0,50274,4,
49974,1,50270,1645900,50269,0,50374,8,
50075,1,50370,1645900,50370,0,50475,8,
50175,1,50471,1646016,50470,0,50575,10,
50274,1,50571,1645336,50570,0,50674,4,
50375,1,50671,1645460,50671,0,50775,4,
50476,1,50771,1645432,50771,0,50875,4,
50575,1,50872,1645556,50871,0,50976,11,
50675,1,50973,1645432,50973,6,51076,5,
50775,1,51073,1645424,51073,6,51178,5,
50875,1,51174,1645532,51173,6,51279,5,
50976,1,51275,1645532,51274,6,51379,7,
51076,1,51375,1645532,51375,6,51479,16,
51178,1,51476,1645648,51475,6,51581,7,
51280,1,51577,1645772,51576,6,51681,6,
51379,1,51678,1645648,51677,6,51780,7,
51480,1,51778,1645772,51777,6,51887,11,
51581,1,51879,1645648,51879,6,51981,35,
51681,1,51977,1651132,51977,4,52080,38,
51780,1,52078,1654852,52077,4,52184,42,
51887,1,52178,1658932,52178,4,52281,53,
51981,1,52278,1663964,52278,4,52384,51,
52081,1,52379,1667184,52379,4,52482,56,
52184,1,52479,1670116,52479,4,52582,53,
52281,1,52579,1671196,52579,4,52688,61,
52384,1,52685,1673564,52684,4,52788,33,
52482,1,52785,1674992,52784,4,52888,15,
52582,1,52885,1675000,52884,4,52991,5,
52688,1,52987,1675132,52985,13,53090,15,
52788,1,53086,1675148,53086,13,53190,12,
52889,1,53186,1675940,53186,13,53291,11,
52991,1,53287,1672680,53286,13,53391,10,
53091,1,53387,1672672,53386,13,53492,9,
53190,1,53487,1672640,53487,13,53593,31,
53291,1,53588,1673784,53587,13,53691,82,
53391,1,53688,1674812,53687,13,53791,65,
53492,1,53788,1675476,53788,13,53892,7,
53595,1,53888,1675476,53888,13,53996,21,
53691,1,53990,1673148,53989,41,54101,11,
53791,1,54091,1671396,54089,41,54204,1,
53892,1,54192,1671272,54190,0,54294,2,
53996,1,54290,1671040,54290,0,54394,2,
54101,1,54391,1671040,54390,0,54495,0,
54205,1,54491,1671040,54491,0,54595,4,
54294,1,54591,1671040,54591,0,54695,4,
54394,1,54692,1670984,54691,0,54795,2,
54495,1,54792,1670984,54791,0,54895,1,
54595,1,54892,1670984,54891,0,54996,0,
54695,1,54992,1670984,54992,0,55096,1,
54795,1,55093,1670984,55092,0,55197,0,
54895,1,55193,1670984,55193,0,55297,2,
54996,1,55293,1670952,55293,0,55397,2,
55096,1,55394,1671076,55393,0,55497,13,
55197,1,55494,1673644,55493,0,55598,14,
55297,1,55594,1673452,55594,0,55697,24,
55397,1,55694,1675156,55694,0,55797,8,
55498,1,55794,1675712,55794,0,55898,0,
55598,1,55895,1675836,55894,0,55999,2,
55697,1,55995,1675960,55995,0,56110,1,
55797,1,56105,1675432,56104,0,56198,2,
55898,1,56196,1675476,56195,0,56303,4,
55999,1,56296,1675600,56296,0,56412,2,
56110,1,56401,1675600,56398,0,56518,2,
56198,1,56504,1675724,56502,0,56652,2,
56304,1,56617,1675848,56603,0,56703,7,
56412,1,56702,1675972,56701,0,56804,0,
56520,1,56802,1675972,56802,0,56912,2,
56653,1,56904,1676096,56903,0,57014,4,
